price,bedrooms,bathrooms,living_square,total_square,floors,view,condition,yr_built,yr_renovated
33596000.0,3,2.25,25268.817204301075,552688.1720430107,1.0,0,3,37,37
26873168.0,4,2.5,20537.63440860215,109903.22580645162,2.0,0,3,20,20
9043680.0,2,1.0,9032.258064516129,69677.41935483871,1.0,0,4,61,61
69008000.0,4,2.25,28172.043010752688,117419.35483870968,1.0,0,3,49,49
30363520.0,4,1.5,13118.279569892473,113763.44086021505,1.0,0,3,49,49
11622400.0,3,1.0,11397.849462365592,86021.50537634408,1.0,0,4,87,87
33196480.0,4,2.5,23655.913978494624,116129.03225806452,1.0,0,3,51,51
38499200.0,2,1.75,22795.698924731183,82580.64516129032,1.0,0,5,67,67
27966400.0,3,1.0,13440.860215053763,78494.62365591398,1.0,0,4,58,58
35666240.0,3,1.75,15483.870967741936,83870.96774193548,1.0,0,4,57,57
37845440.0,4,2.25,20322.58064516129,86387.09677419355,1.0,0,4,47,47
18523200.0,3,1.0,12258.064516129032,91698.9247311828,1.0,0,5,48,48
21214512.0,5,3.0,30537.63440860215,77408.60215053764,1.0,0,3,11,11
23680640.0,6,3.0,20215.05376344086,77419.35483870968,1.0,0,4,48,48
21792000.0,2,1.0,8064.5161290322585,55053.76344086022,1.0,0,4,73,73
21181824.0,3,1.75,17526.88172043011,80430.10752688172,1.0,0,3,36,36
31598400.0,5,1.5,18494.62365591398,134956.98924731184,1.0,0,3,48,48
33777600.0,3,2.5,17204.301075268817,14096.774193548386,3.0,0,3,9,9
14528000.0,3,2.25,13225.806451612903,79784.94623655915,1.5,0,5,101,101
17288320.0,3,1.5,17311.827956989247,65935.48387096774,1.0,2,4,55,55
33051200.0,4,2.5,14193.548387096775,75268.81720430107,1.0,0,4,58,58
16707200.0,6,3.0,23440.860215053763,77634.40860215054,2.0,0,3,34,34
58693120.0,4,2.25,23548.387096774193,44129.032258064515,2.0,0,5,86,86
42022240.0,3,1.0,16021.505376344086,61290.32258064516,1.5,0,3,98,98
28329600.0,3,2.0,15731.182795698925,9333.333333333334,3.0,0,3,11,11
37591200.0,3,2.5,19354.83870967742,42290.32258064516,2.0,0,3,26,26
54843200.0,4,2.75,30967.74193548387,43010.75268817204,1.5,0,3,102,14
42094880.0,3,1.75,13440.860215053763,44301.07526881721,1.0,0,4,89,89
47212368.0,3,2.75,17956.989247311827,14516.129032258064,3.0,0,3,0,0
16561920.0,4,1.75,21505.37634408602,65806.45161290323,1.0,0,3,49,49
48305600.0,4,1.75,24516.129032258064,39569.89247311828,1.5,0,5,88,88
50048960.0,4,2.5,22688.172043010753,65258.06451612903,2.0,0,3,16,16
40678400.0,4,2.5,27096.774193548386,120860.21505376344,1.0,0,3,37,37
38426560.0,3,1.0,17096.774193548386,69032.25806451614,1.0,0,3,70,70
27240000.0,5,2.5,22580.645161290322,159763.44086021505,1.0,0,5,45,45
23608000.0,4,2.75,22473.11827956989,99354.83870967742,1.0,0,4,65,65
42349120.0,4,2.5,36451.6129032258,113107.52688172043,2.0,2,3,25,25
23971200.0,2,1.0,8494.623655913978,105204.30107526881,1.0,0,3,83,83
19031680.0,3,2.5,21182.795698924732,93838.70967741935,2.0,0,3,20,20
40315200.0,4,2.5,30860.21505376344,72860.21505376344,2.0,0,3,11,11
42494400.0,2,1.0,11935.483870967742,64516.12903225807,1.0,0,3,64,64
30914857.6,3,2.75,20860.21505376344,33204.30107526882,2.0,3,3,7,7
17070400.0,2,1.0,7741.935483870968,52043.01075268817,1.0,0,4,67,67
26321975.68,2,1.0,7634.408602150537,43010.75268817204,1.0,0,3,105,105
18305280.0,3,2.0,14731.182795698925,80645.16129032258,1.0,0,3,18,18
31888960.0,4,2.5,28924.7311827957,102698.9247311828,2.0,0,3,22,22
33777600.0,4,2.25,36129.032258064515,116236.55913978495,2.0,0,4,26,26
18152736.0,4,2.0,16129.032258064517,84451.6129032258,1.5,0,3,31,31
48305600.0,2,2.5,27956.989247311827,53763.44086021505,1.0,0,5,88,88
26876800.0,3,1.75,12473.118279569893,94344.08602150538,1.0,0,3,42,42
45036800.0,2,1.0,15376.344086021505,32258.064516129034,1.5,0,3,85,85
27240000.0,3,1.0,20107.52688172043,82483.87096774194,1.0,0,4,77,77
40142680.0,4,2.0,27526.88172043011,100967.74193548388,1.0,0,5,57,57
22917920.0,3,1.0,12473.118279569893,112903.22580645162,1.0,0,4,48,48
45036800.0,2,1.75,18064.516129032258,88032.25806451614,1.0,0,4,31,31
37046400.0,4,2.5,21612.90322580645,97580.64516129032,1.0,0,4,55,55
47397600.0,4,2.5,27311.827956989247,415881.72043010755,2.0,0,3,27,27
41695360.0,4,2.5,34838.709677419356,245107.52688172043,2.0,0,3,16,16
31235200.0,3,2.5,28709.677419354837,137698.9247311828,2.0,0,3,5,5
28329600.0,3,2.0,11612.90322580645,77806.45161290323,1.0,0,5,67,67
33886560.0,3,1.0,15376.344086021505,41290.32258064516,1.0,0,3,69,69
22881600.0,2,2.25,13870.967741935485,26193.548387096773,2.0,0,3,30,30
15980800.0,4,1.5,13333.333333333334,103225.80645161291,1.0,0,3,43,43
23608000.0,3,1.75,19784.94623655914,185870.96774193548,1.0,0,4,37,37
26513600.0,3,1.0,12043.010752688173,90784.94623655915,1.0,0,3,62,62
25859840.0,3,3.5,22580.645161290322,133161.29032258064,2.0,0,3,34,34
27603200.0,4,1.75,21827.956989247312,134602.1505376344,1.0,0,3,64,64
42058560.0,4,2.25,21827.956989247312,94236.55913978495,2.0,0,4,31,31
49540480.0,2,1.0,9569.89247311828,53763.44086021505,1.0,0,3,72,72
36247360.0,3,1.75,18817.204301075268,132526.8817204301,1.0,0,4,46,46
24244326.4,3,1.0,13978.494623655914,63225.8064516129,1.0,0,3,47,47
54116800.0,4,2.5,28494.62365591398,203258.06451612903,2.0,0,3,20,20
27603200.0,3,1.75,18817.204301075268,116881.72043010753,1.0,0,5,46,46
31598400.0,3,3.0,15483.870967741936,14516.129032258064,3.5,2,3,9,9
37772800.0,3,2.75,18279.56989247312,35096.77419354839,1.0,0,3,96,96
70097600.0,4,2.5,42150.5376344086,443075.2688172043,2.0,0,4,27,27
19612800.0,3,2.25,15806.451612903225,179870.96774193548,1.0,0,4,55,55
79904000.0,5,2.75,27096.774193548386,49924.7311827957,1.5,0,4,99,99
41949600.0,3,1.75,23010.752688172044,142860.21505376344,1.0,0,4,50,50
47216000.0,3,1.75,16666.666666666668,53763.44086021505,1.0,0,3,103,3
89165600.0,4,2.5,34193.54838709677,110956.98924731182,2.0,0,4,28,28
138016000.0,5,4.25,70000.0,177107.52688172043,2.0,3,4,34,34
34504000.0,2,2.0,15483.870967741936,40000.0,1.5,0,3,31,31
14528000.0,3,1.0,12365.591397849463,108946.23655913978,1.0,0,4,45,45
28838080.0,4,2.5,24946.236559139787,125989.24731182796,2.0,0,3,17,17
27865430.4,3,2.0,13225.806451612903,90860.21505376344,1.0,0,3,26,26
19976000.0,4,2.5,22150.537634408603,61741.93548387097,2.0,0,3,15,15
61017600.0,3,2.0,29924.7311827957,120182.79569892473,2.0,0,3,104,15
26513600.0,4,2.5,23010.752688172044,79032.25806451614,2.0,0,3,29,29
26295680.0,3,2.75,15268.817204301075,10268.817204301075,2.0,0,3,10,10
25424000.0,3,1.75,22473.11827956989,67290.32258064517,1.0,0,3,58,58
14528000.0,2,1.75,14193.548387096775,140344.08602150538,1.5,0,3,34,34
21719360.0,4,2.5,24731.182795698925,87096.7741935484,1.0,0,4,36,36
40315200.0,4,1.5,32795.69892473118,889935.4838709678,1.0,0,3,48,48
96320640.0,3,2.25,31827.956989247312,89569.89247311828,1.0,3,4,62,62
65085440.0,5,2.75,27096.774193548386,173118.27956989247,1.0,3,4,54,54
39952000.0,2,1.75,18709.677419354837,78387.09677419355,1.0,0,3,64,64
23571680.0,2,1.0,13978.494623655914,71150.5376344086,1.0,0,3,29,29
22700000.0,3,1.0,12580.645161290322,79032.25806451614,1.0,0,4,55,55
35230400.0,4,3.25,20924.7311827957,191247.311827957,2.0,1,4,25,25
37119040.0,2,1.0,13440.860215053763,58204.30107526882,1.0,0,4,91,91
10133280.0,2,1.5,13225.806451612903,16784.94623655914,2.0,0,3,32,32
33704960.0,4,2.5,23440.860215053763,77451.6129032258,2.0,0,4,25,25
18523200.0,3,1.75,18709.677419354837,94623.6559139785,1.0,0,3,37,37
49393384.0,4,2.5,41182.79569892473,49935.48387096774,2.0,0,3,11,11
45385472.0,3,2.0,24193.548387096773,153483.87096774194,1.0,0,4,50,50
66828800.0,3,2.75,27849.462365591397,2398139.7849462368,2.0,0,3,31,31
99153600.0,3,2.5,22473.11827956989,64516.12903225807,1.5,0,4,86,86
37046400.0,3,1.5,25806.451612903227,110483.87096774194,1.0,0,4,50,50
21040829.76,4,2.25,24301.075268817203,77419.35483870968,2.0,0,4,30,30
42494400.0,4,2.5,31290.322580645163,67204.30107526881,2.0,0,3,16,16
40315200.0,5,3.0,39139.78494623656,74516.12903225806,2.0,0,3,10,10
68281600.0,4,2.75,40537.63440860215,267709.67741935485,2.0,2,4,51,51
33414400.0,3,2.0,17204.301075268817,79032.25806451614,1.0,0,4,35,35
23172160.0,3,2.5,22688.172043010753,79935.48387096774,2.0,0,4,36,36
20339200.0,3,2.5,18494.62365591398,20602.15053763441,2.0,0,3,9,9
18160000.0,3,1.0,11827.956989247312,80322.58064516129,1.0,0,4,97,97
54476368.0,4,2.5,28172.043010752688,89376.3440860215,2.0,0,3,25,25
33269120.0,5,2.5,33225.8064516129,250161.29032258064,1.0,0,3,57,57
33777600.0,3,2.5,20322.58064516129,51698.92473118279,2.0,0,3,15,15
42131200.0,3,1.75,19892.47311827957,30075.2688172043,1.0,0,3,38,38
50848000.0,4,2.5,33333.333333333336,393139.7849462366,2.0,0,3,20,20
25424000.0,4,2.5,26946.236559139787,77483.87096774194,2.0,0,3,7,7
33123840.0,4,1.0,18279.56989247312,82677.41935483871,1.0,0,3,37,37
21065600.0,3,2.0,16666.666666666668,203849.4623655914,1.5,0,3,32,32
34504000.0,4,2.75,23655.913978494624,175139.78494623656,1.0,0,3,34,34
20702400.0,3,2.5,20322.58064516129,39021.50537634409,2.0,0,3,9,9
22445760.0,3,1.0,12258.064516129032,68817.20430107527,1.0,0,3,53,53
62470400.0,4,2.0,40215.05376344086,348569.89247311826,2.0,0,3,14,14
15908160.0,3,2.25,20860.21505376344,69892.47311827957,1.0,0,3,36,36
39697760.0,3,2.5,22903.225806451614,77408.60215053764,2.0,0,3,24,24
24552320.0,2,1.0,15806.451612903225,59849.4623655914,1.0,0,4,96,96
36683200.0,2,1.0,11505.376344086022,87419.35483870968,1.0,0,3,73,73
24697600.0,4,1.75,18064.516129032258,162193.5483870968,1.0,0,4,35,35
49249920.0,3,2.25,29354.83870967742,114784.94623655915,2.0,0,3,24,24
58112000.0,3,1.75,20322.58064516129,110666.66666666667,1.0,0,4,45,45
8135680.0,1,1.0,11612.90322580645,34731.18279569892,1.0,0,3,51,51
18305280.0,3,1.75,15483.870967741936,180849.4623655914,1.5,0,4,90,90
24334400.0,4,2.75,27311.827956989247,77526.8817204301,1.0,0,4,35,35
44310400.0,3,2.0,24731.182795698925,144279.5698924731,1.0,0,3,59,59
17796800.0,3,2.0,18172.043010752688,73010.75268817204,1.0,0,3,35,35
35847840.0,3,1.75,19354.83870967742,172322.5806451613,1.0,0,3,43,43
43329760.0,4,2.25,19032.25806451613,91451.6129032258,2.0,0,3,29,29
17796800.0,3,2.0,12795.698924731183,43784.94623655914,1.5,0,5,107,107
24225440.0,3,1.75,14193.548387096775,77419.35483870968,1.0,0,4,37,37
27094720.0,3,1.0,13870.967741935485,96494.62365591398,1.0,0,5,38,38
55199136.0,4,2.5,32258.064516129034,60634.408602150535,2.0,0,3,6,6
23026880.0,3,2.25,14602.150537634408,12946.236559139785,3.0,0,3,7,7
48668800.0,3,1.5,13118.279569892473,43870.967741935485,1.5,0,5,101,101
71550400.0,2,2.5,29247.31182795699,287752.688172043,2.0,4,3,24,24
22518400.0,3,1.5,11397.849462365592,74774.19354838709,1.0,0,4,32,32
54480000.0,4,2.5,32473.11827956989,141096.7741935484,2.0,0,3,17,17
29637120.0,3,2.0,17634.40860215054,36989.24731182796,2.0,0,3,27,27
65376000.0,5,3.75,41612.903225806454,88440.86021505376,2.0,0,3,16,16
33414400.0,4,2.25,30752.68817204301,161870.96774193548,1.0,0,3,58,58
24624960.0,4,2.5,18709.677419354837,64516.12903225807,1.0,0,4,63,63
47942400.0,3,2.0,12258.064516129032,64516.12903225807,1.0,0,3,106,106
32684368.0,4,3.0,35376.344086021505,115946.23655913978,2.0,0,3,25,25
17070400.0,3,1.0,13010.752688172042,64516.12903225807,1.0,0,3,84,84
55860160.0,5,2.25,35698.92473118279,141268.81720430107,1.0,2,4,51,51
31089920.0,2,2.0,14516.129032258064,41935.48387096774,1.0,0,3,11,11
32324800.0,3,2.25,21397.849462365593,78924.7311827957,2.0,0,3,30,30
33559680.0,4,2.5,22150.537634408603,74817.20430107527,1.0,0,3,41,41
56296000.0,3,1.0,15698.924731182797,66645.16129032258,1.5,0,4,99,99
43947200.0,4,1.75,24193.548387096773,108688.17204301075,1.0,0,4,47,47
14055840.0,2,1.0,10215.053763440861,172000.0,1.0,0,4,68,19
28325968.0,4,2.5,33763.44086021505,86666.66666666667,2.0,0,3,23,23
57385600.0,4,3.5,38279.56989247312,65569.89247311828,2.0,0,3,8,8
32106880.0,2,1.0,15161.290322580646,53763.44086021505,1.0,2,4,97,97
64649600.0,4,2.25,29784.94623655914,145161.29032258064,2.0,0,3,40,40
17070400.0,3,1.0,20043.010752688173,75032.25806451614,1.0,0,4,57,57
35956800.0,4,1.75,20752.68817204301,72258.06451612903,1.0,2,3,55,55
43584000.0,4,2.5,41612.903225806454,548010.752688172,2.0,0,3,8,8
101696000.0,3,2.0,21720.43010752688,59139.78494623656,1.5,3,3,77,77
18232640.0,3,2.0,13978.494623655914,90322.58064516129,1.0,0,4,47,47
34213440.0,4,2.25,36666.666666666664,613580.6451612903,2.0,0,4,37,37
43366080.0,4,2.5,25483.870967741936,444494.623655914,2.0,0,3,20,20
58402560.0,5,3.5,29784.94623655914,100053.76344086022,2.0,0,3,29,29
25932480.0,3,1.75,13440.860215053763,188096.7741935484,1.0,0,3,42,42
30508073.6,3,2.5,18172.043010752688,18161.290322580644,2.0,0,3,0,0
52664000.0,4,2.5,32688.172043010753,378505.376344086,2.0,0,4,27,27
19976000.0,3,2.5,29139.78494623656,61645.16129032258,2.0,0,3,12,12
32324800.0,3,2.25,12795.698924731183,146559.13978494625,1.0,0,3,30,30
37046400.0,3,2.5,24731.182795698925,296408.60215053766,2.0,0,3,19,19
23971200.0,4,1.0,14623.655913978495,143784.94623655913,1.0,0,3,59,59
19612800.0,3,1.0,16129.032258064517,60268.81720430108,1.0,0,5,72,72
35956800.0,4,2.0,17311.827956989247,51290.32258064516,1.0,0,4,74,74
16344000.0,4,1.75,15268.817204301075,110752.68817204301,2.0,0,3,65,14
52048593.92,3,1.5,18817.204301075268,58064.51612903226,1.0,0,4,63,63
18886400.0,3,2.5,16236.559139784946,65537.63440860216,2.0,0,4,23,23
34213440.0,4,2.5,25053.763440860213,106752.68817204301,2.0,0,3,16,16
50121600.0,5,3.5,28924.7311827957,51612.903225806454,2.0,2,3,96,31
39806720.0,5,1.5,18279.56989247312,77419.35483870968,1.5,0,3,78,78
36683200.0,3,1.0,10967.741935483871,58172.04301075269,1.0,0,4,86,86
23608000.0,3,1.0,12473.118279569893,126870.96774193548,1.0,0,3,48,48
49540480.0,4,2.25,26344.086021505376,366580.6451612903,2.0,0,4,34,34
43947200.0,3,2.25,21612.90322580645,115698.9247311828,2.0,0,3,29,29
20063168.0,2,1.75,14731.182795698925,48333.333333333336,1.0,0,4,40,40
38499200.0,3,1.0,14731.182795698925,43440.86021505376,1.5,0,3,108,108
17796800.0,3,3.0,21397.849462365593,103225.80645161291,1.0,0,3,26,26
47575568.0,4,2.5,30000.0,493569.89247311826,2.0,0,3,27,27
16118816.0,2,1.0,8387.09677419355,72333.33333333333,1.0,0,3,75,75
33850240.0,4,2.0,24086.021505376346,48473.11827956989,1.0,2,4,89,89
27832016.0,3,2.0,23763.440860215054,68677.41935483871,1.0,0,3,12,12
47731744.0,4,1.0,14946.236559139785,45591.397849462366,1.0,0,3,90,90
39152960.0,3,2.0,19354.83870967742,473064.51612903224,2.0,0,3,27,27
29056000.0,6,3.0,35698.92473118279,167741.93548387097,1.0,0,4,37,37
15617600.0,4,2.5,21075.2688172043,124731.18279569893,1.0,0,5,83,83
35520960.0,2,1.0,9139.78494623656,30645.16129032258,1.0,0,4,87,87
47143360.0,4,2.5,32043.010752688173,137247.311827957,2.0,0,3,20,20
50848000.0,4,1.75,21290.322580645163,116129.03225806452,1.0,0,4,62,62
19503840.0,2,1.0,8494.623655913978,90580.64516129032,1.0,0,4,61,61
37409600.0,3,2.5,19354.83870967742,53774.1935483871,2.0,0,3,18,18
49758400.0,4,2.0,24301.075268817203,116129.03225806452,1.0,0,3,37,37
22155200.0,2,1.5,8602.150537634408,23032.25806451613,2.0,0,3,8,8
69008000.0,4,2.0,26774.1935483871,49462.36559139785,1.5,2,3,89,89
21247200.0,4,2.5,17311.827956989247,49118.279569892475,2.0,0,3,9,9
19612800.0,4,1.75,19892.47311827957,83118.27956989247,1.0,0,5,58,58
32688000.0,4,1.75,19892.47311827957,83118.27956989247,1.0,0,5,58,58
38862400.0,4,1.0,20645.16129032258,69677.41935483871,1.5,0,3,94,94
39952000.0,3,2.5,18709.677419354837,33139.78494623656,2.0,0,3,15,15
33232800.0,3,2.25,15376.344086021505,21537.63440860215,2.0,0,3,18,18
9915360.0,3,1.5,15268.817204301075,92258.06451612903,1.0,0,3,52,52
16278406.08,3,1.5,15268.817204301075,92258.06451612903,1.0,0,3,52,52
18450560.0,3,2.5,16774.1935483871,114064.51612903226,2.0,0,3,20,20
24334400.0,4,2.25,21827.956989247312,145161.29032258064,1.0,0,3,51,51
43217168.0,5,2.5,35268.81720430108,70462.36559139784,2.0,0,3,3,3
25424000.0,3,1.75,14623.655913978495,194870.96774193548,1.0,0,3,31,31
12345168.0,3,1.0,12688.172043010753,105720.43010752689,1.0,0,3,44,44
31416800.0,3,2.5,20860.21505376344,116129.03225806452,1.0,0,3,35,35
31961600.0,2,1.75,13978.494623655914,43010.75268817204,2.0,0,3,66,66
16976185.92,3,2.25,17741.93548387097,40731.18279569892,2.0,0,3,29,29
22518400.0,3,1.5,12258.064516129032,35397.84946236559,2.0,0,3,26,26
53390400.0,3,2.5,27311.827956989247,72709.67741935483,2.0,0,3,17,17
53027200.0,4,2.75,36989.24731182796,87634.40860215054,2.0,0,3,0,0
18668480.0,3,1.75,19354.83870967742,96774.19354838709,1.0,0,3,53,53
35230400.0,2,2.25,13548.387096774193,13333.333333333334,3.0,0,3,10,10
65303360.0,4,2.25,25483.870967741936,64516.12903225807,1.0,2,3,55,55
20266560.0,3,1.0,16344.086021505376,86612.90322580645,1.5,0,3,62,62
16344000.0,4,2.0,18817.204301075268,77903.2258064516,1.0,0,4,40,40
98427200.0,3,1.5,28817.204301075268,51344.086021505376,2.0,2,5,101,101
25787200.0,3,2.5,17096.774193548386,45612.903225806454,2.0,0,3,14,14
27784800.0,4,1.75,16774.1935483871,93548.3870967742,1.0,0,4,47,47
23561510.4,3,2.5,21505.37634408602,103967.74193548388,2.0,0,4,22,22
22881600.0,3,1.75,25591.397849462366,112365.59139784946,1.5,0,3,49,49
30944640.0,2,1.0,23978.494623655915,123354.83870967742,2.0,0,3,63,63
28692800.0,5,2.5,30322.58064516129,67795.69892473119,2.0,0,3,12,12
15446460.16,3,1.0,16881.720430107525,103763.44086021505,1.5,0,5,92,92
37046400.0,3,3.0,19838.709677419356,54838.709677419356,2.0,2,5,67,67
6174400.0,2,1.0,8924.731182795698,96774.19354838709,1.0,0,3,75,75
17070400.0,2,1.0,8924.731182795698,96774.19354838709,1.0,0,3,75,75
21428800.0,4,2.5,21827.956989247312,61870.967741935485,2.0,0,3,14,14
52300872.64,3,2.5,15376.344086021505,23655.913978494624,1.5,0,4,104,104
22805328.0,3,1.0,16236.559139784946,65408.602150537634,1.0,0,4,74,74
30145600.0,3,1.0,16236.559139784946,65408.602150537634,1.0,0,4,74,74
22155200.0,3,1.75,17311.827956989247,131688.17204301077,1.0,0,3,33,33
45400000.0,3,1.5,17204.301075268817,44387.096774193546,1.5,0,3,108,108
35593600.0,3,1.0,15268.817204301075,118709.67741935483,1.0,0,4,54,54
19609168.0,3,2.0,17849.462365591397,92913.97849462366,2.0,0,4,27,27
60218560.0,4,3.0,35591.397849462366,48387.096774193546,2.5,0,5,114,114
46126400.0,4,2.5,26559.139784946237,833870.9677419355,1.0,0,4,27,27
15799200.0,3,1.0,11182.79569892473,104838.70967741935,1.0,0,3,56,56
19612800.0,4,1.75,19892.47311827957,79032.25806451614,1.0,0,3,49,49
90436800.0,3,3.0,49569.89247311828,90322.58064516129,2.0,2,3,67,15
34867200.0,4,2.5,26666.666666666668,54838.709677419356,2.0,0,3,8,8
41768000.0,3,1.75,22903.225806451614,69892.47311827957,1.0,2,3,60,60
31013648.0,4,2.75,25268.817204301075,60096.77419354839,2.0,0,3,13,13
9080000.0,3,1.0,9892.47311827957,78645.16129032258,1.0,0,3,54,54
15109120.0,3,1.0,9892.47311827957,78645.16129032258,1.0,0,3,55,55
23608000.0,4,2.0,19139.78494623656,114215.05376344085,1.0,0,4,38,38
43377484.48,7,4.0,28924.7311827957,116989.24731182796,1.0,0,4,54,54
52934584.0,4,2.5,32365.59139784946,33548.3870967742,2.5,2,3,9,9
51429120.0,5,2.0,34193.54838709677,116129.03225806452,1.0,0,3,46,46
94432000.0,4,3.0,44301.07526881721,150763.44086021505,2.0,0,3,9,9
29419200.0,3,1.0,13763.440860215054,125000.0,1.0,0,4,38,38
39952000.0,4,2.75,18172.043010752688,65483.87096774194,1.5,0,3,69,69
32760640.0,4,2.5,24946.236559139787,57795.69892473119,2.0,0,3,9,9
39261920.0,5,3.75,33225.8064516129,79731.18279569893,2.0,0,3,0,0
74456000.0,5,3.5,54301.07526881721,177419.35483870967,2.0,2,3,13,13
15835520.0,4,1.0,17634.40860215054,112419.35483870968,1.0,0,3,51,51
40823680.0,4,2.25,23333.333333333332,75344.08602150538,1.0,0,3,40,40
29164960.0,4,2.5,33763.44086021505,1016397.8494623656,2.0,0,4,37,37
14288288.0,2,1.0,11720.430107526881,107462.36559139784,1.0,0,3,60,60
42349120.0,3,1.75,20752.68817204301,109494.62365591398,1.0,0,4,39,39
22511136.0,5,2.5,22580.645161290322,191666.66666666666,1.0,0,4,40,40
35230400.0,4,3.0,33440.86021505376,202612.90322580645,2.0,0,3,19,19
33777600.0,3,1.0,10000.0,36000.0,1.0,0,4,89,89
43220800.0,4,2.25,22043.010752688173,90021.50537634408,2.0,0,4,30,30
18450560.0,3,1.0,12473.118279569893,81290.32258064517,1.0,0,4,56,56
35484640.0,3,2.75,19569.89247311828,102043.01075268818,2.0,0,3,20,20
18886400.0,4,2.5,22688.172043010753,96666.66666666667,2.0,0,3,37,37
12058240.0,2,1.0,9354.838709677419,91258.06451612903,1.0,0,4,71,71
31961600.0,2,1.5,11612.90322580645,72688.17204301075,1.0,2,3,91,91
27240000.0,3,2.0,13548.387096774193,81290.32258064517,2.0,0,5,72,72
38462880.0,2,1.0,9677.41935483871,51612.903225806454,1.0,0,4,71,71
24552320.0,2,1.0,8064.5161290322585,69236.55913978495,1.0,0,4,80,80
24379436.8,3,2.25,19354.83870967742,171000.0,1.0,0,3,29,29
33704960.0,4,2.25,23870.967741935485,163784.94623655913,1.0,0,3,37,37
25714560.0,2,1.0,14946.236559139785,83225.80645161291,1.0,0,4,89,89
43656640.0,4,3.5,23225.8064516129,38709.67741935484,2.0,0,3,16,16
20702400.0,3,2.25,19784.94623655914,97204.30107526881,1.0,0,3,36,36
33596000.0,2,2.0,18172.043010752688,45161.290322580644,2.0,0,3,108,108
25424000.0,4,2.5,28494.62365591398,112462.36559139784,2.0,0,4,25,25
23898560.0,4,1.0,12043.010752688173,41333.333333333336,1.0,0,3,42,42
22700000.0,4,2.5,26881.720430107525,128849.4623655914,1.0,0,3,31,7
26876800.0,4,2.5,23870.967741935485,57397.84946236559,2.0,0,3,13,13
29048736.0,3,1.75,13548.387096774193,137096.7741935484,1.0,0,3,36,36
28910720.0,3,1.0,15913.978494623656,70430.10752688172,1.5,0,4,89,89
39988320.0,2,1.5,10000.0,79569.89247311828,1.0,2,4,106,106
51501760.0,3,2.75,29892.47311827957,77419.35483870968,1.5,0,4,102,102
29201280.0,5,2.75,29784.94623655914,81935.48387096774,1.0,0,3,49,49
32688000.0,3,1.5,16451.612903225807,254408.60215053763,1.0,0,3,62,62
38063360.0,3,2.25,23010.752688172044,72258.06451612903,1.0,0,3,53,53
58112000.0,4,2.75,49462.36559139785,3464387.0967741935,1.0,4,3,25,25
13438400.0,4,1.0,18924.7311827957,95763.44086021505,1.0,0,3,48,48
26513600.0,4,1.0,18924.7311827957,95763.44086021505,1.0,0,3,49,49
67192000.0,4,2.5,33440.86021505376,122817.20430107527,2.0,0,3,25,25
51864960.0,3,1.75,24301.075268817203,126677.41935483871,1.0,0,4,47,47
35956800.0,3,2.0,15698.924731182797,104935.48387096774,1.0,0,5,42,42
38862400.0,3,2.25,22043.010752688173,71483.87096774194,1.0,0,3,25,25
63923200.0,4,2.5,25161.290322580644,116129.03225806452,1.0,0,3,61,7
10896000.0,3,1.5,13225.806451612903,86623.6559139785,1.0,0,4,65,65
40278880.0,3,2.25,20215.05376344086,70591.39784946236,1.0,0,4,43,43
37772800.0,3,1.75,13763.440860215054,41720.43010752688,1.5,0,5,99,99
61016873.6,4,2.75,39354.83870967742,60612.903225806454,2.0,0,3,0,0
36320000.0,3,2.5,17741.93548387097,61107.526881720434,2.0,0,3,11,11
22155200.0,2,1.0,21075.2688172043,2009376.3440860214,1.5,0,4,79,79
18000192.0,3,2.5,16989.247311827956,23333.333333333332,2.0,0,3,11,11
25002688.0,4,2.5,26774.1935483871,62494.62365591398,2.0,0,3,14,14
33410768.0,4,2.5,21505.37634408602,65666.66666666667,2.0,0,3,11,11
16699936.0,4,1.75,16666.666666666668,106440.86021505376,1.0,0,4,47,47
54480000.0,4,2.25,30322.58064516129,103247.31182795699,1.0,1,3,41,41
36973760.0,4,2.5,27956.989247311827,100591.39784946237,1.0,0,3,31,31
49395200.0,4,1.0,23655.913978494624,130505.37634408602,1.0,4,4,59,59
48051360.0,5,2.5,26881.720430107525,77419.35483870968,1.0,0,4,37,37
26876800.0,2,1.0,13655.913978494624,15043.010752688173,3.0,0,3,14,14
57022400.0,4,2.75,31182.795698924732,187096.7741935484,1.0,0,4,36,36
25787200.0,2,1.0,9032.258064516129,72258.06451612903,1.0,0,3,62,62
32397440.0,4,2.0,20860.21505376344,68279.56989247313,1.0,0,4,63,63
60291200.0,5,3.5,37526.88172043011,234193.5483870968,2.0,0,3,19,19
23535360.0,3,2.5,20860.21505376344,89752.68817204301,2.0,0,3,24,24
36320000.0,4,2.25,26774.1935483871,252451.61290322582,2.0,0,3,33,33
54116800.0,3,1.0,14946.236559139785,97978.49462365592,1.0,0,4,63,63
86950080.0,4,2.5,42365.591397849465,47387.096774193546,2.0,0,4,93,93
27966400.0,2,2.5,18924.7311827957,39892.47311827957,1.0,0,3,26,26
41041600.0,3,2.25,27526.88172043011,86451.6129032258,1.0,0,3,56,56
33777600.0,4,2.5,24731.182795698925,78645.16129032258,1.0,0,4,35,35
29128640.0,3,3.25,19032.25806451613,21258.064516129034,3.0,0,3,13,13
27966400.0,3,1.75,24838.709677419356,120430.10752688172,1.0,0,4,36,36
